frame,object_id,suspicion_score,appearance_drift,tracking_drift,requested_reclassification,actual_reclassification
1713,12,0.0943,0.1528,0.0067,False,False
1714,10,0.0698,0.1119,0.0067,False,False
1714,12,0.0826,0.1376,0.0,False,False
1715,10,0.0917,0.1483,0.0067,False,False
1715,12,0.0643,0.1028,0.0067,False,False
1716,10,0.1004,0.1533,0.0211,False,False
1716,12,0.0639,0.102,0.0067,False,False
1717,10,0.0976,0.1527,0.0149,False,False
1717,12,0.0636,0.1016,0.0067,False,False
1718,10,0.1032,0.1536,0.0275,False,False
1718,12,0.0592,0.0987,0.0,False,False
